Order ID,Order Date,Customer,Segment,Region,SKU,Product,Product Line,Category,Qty,Unit Price,Unit Cost,Total Revenue,Total Cost,Gross Profit,Margin %,Delivery Date,Status
100741,2024-12-15,Northwind Traders,B2B,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,200,$80.10,$28.00,"$16,020.00","$5,600.00","$10,420.00",65.0%,2024-12-25,Delivered
100745,2024-12-16,Trey Research,B2B,West,ZCR-FBR-NAN,ZavaCore Fiber — Nano Grade,Supply,Raw Materials,25,"$2,400.00",$880.00,"$60,000.00","$22,000.00","$38,000.00",63.3%,2025-01-04,Delivered
100759,2024-12-20,Adatum Corporation,B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,40,$129.00,$39.00,"$5,160.00","$1,560.00","$3,600.00",69.8%,2025-01-09,Delivered
100777,2024-12-24,Adatum Corporation,B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,150,$116.10,$39.00,"$17,415.00","$5,850.00","$11,565.00",66.4%,2025-01-08,Delivered
100786,2024-12-26,Wide World Importers,B2B,Central,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,30,$850.00,$310.00,"$25,500.00","$9,300.00","$16,200.00",63.5%,2025-01-21,Delivered
100787,2024-12-26,Adatum Corporation,B2B,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,20,$119.00,$38.00,"$2,380.00",$760.00,"$1,620.00",68.1%,2025-01-05,Delivered
100798,2024-12-28,Northwind Traders,B2B,Central,ZCR-FBR-NAN,ZavaCore Fiber — Nano Grade,Supply,Raw Materials,40,"$2,400.00",$880.00,"$96,000.00","$35,200.00","$60,800.00",63.3%,2025-01-09,Delivered
100818,2025-01-02,Adventure Works Cycles,B2B,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,75,$236.55,$82.00,"$17,741.25","$6,150.00","$11,591.25",65.3%,2025-01-19,Delivered
100819,2025-01-02,"VanArsdel, Ltd.",B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,150,$116.10,$39.00,"$17,415.00","$5,850.00","$11,565.00",66.4%,2025-01-17,Delivered
100826,2025-01-04,Relecloud,B2B,West,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,150,$80.10,$28.00,"$12,015.00","$4,200.00","$7,815.00",65.0%,2025-01-22,Delivered
100832,2025-01-05,Boulder Innovations,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,20,$179.00,$58.00,"$3,580.00","$1,160.00","$2,420.00",67.6%,2025-01-22,Delivered
100833,2025-01-05,Adventure Works Cycles,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,30,$59.00,$20.00,"$1,770.00",$600.00,"$1,170.00",66.1%,2025-01-29,Delivered
100842,2025-01-06,"VanArsdel, Ltd.",B2B,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,20,$89.00,$28.00,"$1,780.00",$560.00,"$1,220.00",68.5%,2025-01-29,Delivered
100851,2025-01-08,Adatum Corporation,B2B,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,40,$169.00,$52.00,"$6,760.00","$2,080.00","$4,680.00",69.2%,2025-02-01,Delivered
100860,2025-01-11,Wide World Importers,B2B,Central,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,300,$71.10,$25.00,"$21,330.00","$7,500.00","$13,830.00",64.8%,2025-02-02,Delivered
100870,2025-01-14,"Contoso, Ltd.",B2B,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,60,$84.55,$28.00,"$5,073.00","$1,680.00","$3,393.00",66.9%,2025-01-27,Delivered
100871,2025-01-14,"Contoso, Ltd.",B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,60,$160.55,$52.00,"$9,633.00","$3,120.00","$6,513.00",67.6%,2025-02-08,Delivered
100889,2025-01-17,Relecloud,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,50,$141.55,$45.00,"$7,077.50","$2,250.00","$4,827.50",68.2%,2025-02-04,Delivered
100898,2025-01-19,"Contoso, Ltd.",B2B,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,300,$44.10,$17.00,"$13,230.00","$5,100.00","$8,130.00",61.5%,2025-02-11,Delivered
100903,2025-01-20,"VanArsdel, Ltd.",B2B,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,40,$149.00,$45.00,"$5,960.00","$1,800.00","$4,160.00",69.8%,2025-02-02,Delivered
100915,2025-01-23,"VanArsdel, Ltd.",B2B,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,150,$251.10,$88.00,"$37,665.00","$13,200.00","$24,465.00",65.0%,2025-02-01,Delivered
100921,2025-01-24,Wide World Importers,B2B,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,75,$56.05,$20.00,"$4,203.75","$1,500.00","$2,703.75",64.3%,2025-02-12,Delivered
100934,2025-01-26,Boulder Innovations,B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,20,$169.00,$52.00,"$3,380.00","$1,040.00","$2,340.00",69.2%,2025-02-14,Delivered
100938,2025-01-27,"VanArsdel, Ltd.",B2B,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,100,$152.10,$52.00,"$15,210.00","$5,200.00","$10,010.00",65.8%,2025-02-15,Delivered
100946,2025-01-29,"VanArsdel, Ltd.",B2B,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,200,$152.10,$52.00,"$30,420.00","$10,400.00","$20,020.00",65.8%,2025-02-11,Delivered
100955,2025-01-31,Wide World Importers,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,225,$107.10,$38.00,"$24,097.50","$8,550.00","$15,547.50",64.5%,2025-02-28,Delivered
100956,2025-01-31,"VanArsdel, Ltd.",B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,100,$116.10,$39.00,"$11,610.00","$3,900.00","$7,710.00",66.4%,2025-02-21,Delivered
100962,2025-02-01,Boulder Innovations,B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,10,$169.00,$52.00,"$1,690.00",$520.00,"$1,170.00",69.2%,2025-02-10,Delivered
100980,2025-02-05,Consolidated Messenger,B2B,Central,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,25,$179.00,$58.00,"$4,475.00","$1,450.00","$3,025.00",67.6%,2025-03-01,Delivered
100999,2025-02-11,"Fabrikam, Inc.",B2B,East,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,60,$807.50,$310.00,"$48,450.00","$18,600.00","$29,850.00",61.6%,2025-03-11,Delivered
101005,2025-02-12,Northwind Traders,B2B,Central,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,200,$44.10,$17.00,"$8,820.00","$3,400.00","$5,420.00",61.5%,2025-03-12,Delivered
101008,2025-02-13,Relecloud,B2B,West,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,50,"$1,187.50",$455.00,"$59,375.00","$22,750.00","$36,625.00",61.7%,2025-03-10,Delivered
101009,2025-02-13,"Fabrikam, Inc.",B2B,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,30,$89.00,$28.00,"$2,670.00",$840.00,"$1,830.00",68.5%,2025-03-04,Delivered
101033,2025-02-20,Adventure Works Cycles,B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,150,$152.10,$52.00,"$22,815.00","$7,800.00","$15,015.00",65.8%,2025-03-10,Delivered
101039,2025-02-21,Adatum Corporation,B2B,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,50,$84.55,$28.00,"$4,227.50","$1,400.00","$2,827.50",66.9%,2025-03-09,Delivered
101045,2025-02-22,Boulder Innovations,B2B,West,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,25,$499.00,$165.00,"$12,475.00","$4,125.00","$8,350.00",66.9%,2025-03-06,Delivered
101046,2025-02-22,Consolidated Messenger,B2B,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,100,$53.10,$20.00,"$5,310.00","$2,000.00","$3,310.00",62.3%,2025-03-15,Delivered
101050,2025-02-23,Boulder Innovations,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,20,$149.00,$45.00,"$2,980.00",$900.00,"$2,080.00",69.8%,2025-03-20,Delivered
101059,2025-02-25,"Contoso, Ltd.",B2B,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,300,$224.10,$82.00,"$67,230.00","$24,600.00","$42,630.00",63.4%,2025-03-09,Delivered
101060,2025-02-25,Adatum Corporation,B2B,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,20,$59.00,$20.00,"$1,180.00",$400.00,$780.00,66.1%,2025-03-25,Delivered
101077,2025-03-01,Northwind Traders,B2B,Central,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,100,"$1,125.00",$455.00,"$112,500.00","$45,500.00","$67,000.00",59.6%,2025-03-10,Delivered
101078,2025-03-01,"Contoso, Ltd.",B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,30,$169.00,$52.00,"$5,070.00","$1,560.00","$3,510.00",69.2%,2025-03-20,Delivered
101091,2025-03-03,"VanArsdel, Ltd.",B2B,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,20,$279.00,$88.00,"$5,580.00","$1,760.00","$3,820.00",68.5%,2025-03-25,Delivered
101111,2025-03-07,"Fabrikam, Inc.",B2B,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,300,$134.10,$45.00,"$40,230.00","$13,500.00","$26,730.00",66.4%,2025-03-15,Delivered
101118,2025-03-08,Northwind Traders,B2B,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,40,$89.00,$28.00,"$3,560.00","$1,120.00","$2,440.00",68.5%,2025-03-17,Delivered
101122,2025-03-09,Trey Research,B2B,West,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,10,$89.00,$28.00,$890.00,$280.00,$610.00,68.5%,2025-03-30,Delivered
101126,2025-03-10,Trey Research,B2B,West,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,50,$807.50,$310.00,"$40,375.00","$15,500.00","$24,875.00",61.6%,2025-03-30,Delivered
101140,2025-03-13,"Fabrikam, Inc.",B2B,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,60,$113.05,$38.00,"$6,783.00","$2,280.00","$4,503.00",66.4%,2025-04-06,Delivered
101141,2025-03-13,Alpine Ski House,B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,100,$107.10,$38.00,"$10,710.00","$3,800.00","$6,910.00",64.5%,2025-04-07,Delivered
101153,2025-03-15,Consolidated Messenger,B2B,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,100,$116.10,$40.00,"$11,610.00","$4,000.00","$7,610.00",65.5%,2025-04-11,Delivered
101163,2025-03-17,"VanArsdel, Ltd.",B2B,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,40,$129.00,$40.00,"$5,160.00","$1,600.00","$3,560.00",69.0%,2025-03-24,Delivered
101188,2025-03-22,"Fabrikam, Inc.",B2B,East,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,30,"$1,250.00",$455.00,"$37,500.00","$13,650.00","$23,850.00",63.6%,2025-04-08,Delivered
101191,2025-03-23,Trey Research,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,100,$161.10,$58.00,"$16,110.00","$5,800.00","$10,310.00",64.0%,2025-04-01,Delivered
101202,2025-03-26,"Fabrikam, Inc.",B2B,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,300,$80.10,$28.00,"$24,030.00","$8,400.00","$15,630.00",65.0%,2025-04-09,Delivered
101207,2025-03-27,Bellows College,B2B,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,10,$89.00,$28.00,$890.00,$280.00,$610.00,68.5%,2025-04-06,Delivered
101228,2025-03-31,"Contoso, Ltd.",B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,60,$265.05,$88.00,"$15,903.00","$5,280.00","$10,623.00",66.8%,2025-04-21,Delivered
101234,2025-04-01,"Contoso, Ltd.",B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,225,$251.10,$88.00,"$56,497.50","$19,800.00","$36,697.50",65.0%,2025-04-18,Delivered
101242,2025-04-03,Adventure Works Cycles,B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,30,$119.00,$38.00,"$3,570.00","$1,140.00","$2,430.00",68.1%,2025-04-14,Delivered
101250,2025-04-05,Consolidated Messenger,B2B,Central,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,25,$149.00,$45.00,"$3,725.00","$1,125.00","$2,600.00",69.8%,2025-04-30,Delivered
101257,2025-04-06,Wide World Importers,B2B,Central,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,15,$850.00,$310.00,"$12,750.00","$4,650.00","$8,100.00",63.5%,2025-05-03,Delivered
101266,2025-04-08,Bellows College,B2B,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,20,$169.00,$52.00,"$3,380.00","$1,040.00","$2,340.00",69.2%,2025-04-27,Delivered
101272,2025-04-09,Alpine Ski House,B2B,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,50,$84.55,$28.00,"$4,227.50","$1,400.00","$2,827.50",66.9%,2025-05-07,Delivered
101282,2025-04-11,Boulder Innovations,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,25,$129.00,$39.00,"$3,225.00",$975.00,"$2,250.00",69.8%,2025-05-05,Delivered
101286,2025-04-12,"Fabrikam, Inc.",B2B,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,300,$116.10,$40.00,"$34,830.00","$12,000.00","$22,830.00",65.5%,2025-04-29,Delivered
101309,2025-04-17,Alpine Ski House,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,20,$129.00,$39.00,"$2,580.00",$780.00,"$1,800.00",69.8%,2025-04-25,Delivered
101314,2025-04-18,"Fabrikam, Inc.",B2B,East,ZCR-FBR-NAN,ZavaCore Fiber — Nano Grade,Supply,Raw Materials,45,"$2,400.00",$880.00,"$108,000.00","$39,600.00","$68,400.00",63.3%,2025-05-11,Delivered
101318,2025-04-19,"Fabrikam, Inc.",B2B,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,300,$107.10,$38.00,"$32,130.00","$11,400.00","$20,730.00",64.5%,2025-05-11,Delivered
101326,2025-04-21,Consolidated Messenger,B2B,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,75,$84.55,$28.00,"$6,341.25","$2,100.00","$4,241.25",66.9%,2025-05-16,Delivered
101333,2025-04-22,Wide World Importers,B2B,Central,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,30,$179.00,$58.00,"$5,370.00","$1,740.00","$3,630.00",67.6%,2025-05-19,Delivered
101334,2025-04-22,Trey Research,B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,10,$119.00,$38.00,"$1,190.00",$380.00,$810.00,68.1%,2025-05-01,Delivered
101342,2025-04-24,Bellows College,B2B,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,10,$149.00,$45.00,"$1,490.00",$450.00,"$1,040.00",69.8%,2025-05-02,Delivered
101343,2025-04-24,"Contoso, Ltd.",B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,150,$116.10,$40.00,"$17,415.00","$6,000.00","$11,415.00",65.5%,2025-05-22,Delivered
101349,2025-04-25,"VanArsdel, Ltd.",B2B,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,200,$179.10,$65.00,"$35,820.00","$13,000.00","$22,820.00",63.7%,2025-05-20,Delivered
101350,2025-04-25,Trey Research,B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,25,$169.00,$52.00,"$4,225.00","$1,300.00","$2,925.00",69.2%,2025-05-20,Delivered
101357,2025-04-26,Adventure Works Cycles,B2B,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,300,$44.10,$17.00,"$13,230.00","$5,100.00","$8,130.00",61.5%,2025-05-18,Delivered
101361,2025-04-27,Wide World Importers,B2B,Central,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,30,$129.00,$39.00,"$3,870.00","$1,170.00","$2,700.00",69.8%,2025-05-10,Delivered
101374,2025-04-29,Consolidated Messenger,B2B,Central,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,100,$224.10,$82.00,"$22,410.00","$8,200.00","$14,210.00",63.4%,2025-05-20,Delivered
101380,2025-04-30,Wide World Importers,B2B,Central,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,30,$79.00,$25.00,"$2,370.00",$750.00,"$1,620.00",68.4%,2025-05-07,Delivered
101385,2025-05-01,Boulder Innovations,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,75,$170.05,$58.00,"$12,753.75","$4,350.00","$8,403.75",65.9%,2025-05-29,Delivered
101391,2025-05-02,Wide World Importers,B2B,Central,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,60,$474.05,$165.00,"$28,443.00","$9,900.00","$18,543.00",65.2%,2025-05-09,Delivered
101396,2025-05-03,"Contoso, Ltd.",B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,300,$116.10,$40.00,"$34,830.00","$12,000.00","$22,830.00",65.5%,2025-05-21,Delivered
101397,2025-05-03,Adventure Works Cycles,B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,60,$75.05,$25.00,"$4,503.00","$1,500.00","$3,003.00",66.7%,2025-05-10,Delivered
101406,2025-05-05,"Contoso, Ltd.",B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,75,$75.05,$25.00,"$5,628.75","$1,875.00","$3,753.75",66.7%,2025-05-18,Delivered
101413,2025-05-06,Wide World Importers,B2B,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,300,$116.10,$40.00,"$34,830.00","$12,000.00","$22,830.00",65.5%,2025-05-31,Delivered
101419,2025-05-08,Adventure Works Cycles,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,60,$141.55,$45.00,"$8,493.00","$2,700.00","$5,793.00",68.2%,2025-05-30,Delivered
101420,2025-05-08,Wide World Importers,B2B,Central,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,15,$499.00,$165.00,"$7,485.00","$2,475.00","$5,010.00",66.9%,2025-05-26,Delivered
101429,2025-05-10,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,100,$116.10,$39.00,"$11,610.00","$3,900.00","$7,710.00",66.4%,2025-05-18,Delivered
101448,2025-05-14,Adventure Works Cycles,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,30,$129.00,$40.00,"$3,870.00","$1,200.00","$2,670.00",69.0%,2025-05-30,Delivered
101452,2025-05-15,Adventure Works Cycles,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,150,$116.10,$40.00,"$17,415.00","$6,000.00","$11,415.00",65.5%,2025-06-08,Delivered
101456,2025-05-16,Adatum Corporation,B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,40,$129.00,$39.00,"$5,160.00","$1,560.00","$3,600.00",69.8%,2025-05-30,Delivered
101468,2025-05-19,"Contoso, Ltd.",B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,300,$71.10,$25.00,"$21,330.00","$7,500.00","$13,830.00",64.8%,2025-06-15,Delivered
101474,2025-05-20,Alpine Ski House,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,150,$161.10,$58.00,"$24,165.00","$8,700.00","$15,465.00",64.0%,2025-06-16,Delivered
101478,2025-05-21,Trey Research,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,50,$170.05,$58.00,"$8,502.50","$2,900.00","$5,602.50",65.9%,2025-06-02,Delivered
101479,2025-05-21,"Contoso, Ltd.",B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,300,$107.10,$38.00,"$32,130.00","$11,400.00","$20,730.00",64.5%,2025-06-15,Delivered
101489,2025-05-23,Wide World Importers,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,60,$113.05,$38.00,"$6,783.00","$2,280.00","$4,503.00",66.4%,2025-06-09,Delivered
101493,2025-05-24,Relecloud,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,150,$53.10,$20.00,"$7,965.00","$3,000.00","$4,965.00",62.3%,2025-06-14,Delivered
101494,2025-05-24,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,200,$116.10,$39.00,"$23,220.00","$7,800.00","$15,420.00",66.4%,2025-06-14,Delivered
101517,2025-05-30,Trey Research,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,20,$129.00,$40.00,"$2,580.00",$800.00,"$1,780.00",69.0%,2025-06-26,Delivered
101532,2025-06-03,Wide World Importers,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,60,$94.05,$33.00,"$5,643.00","$1,980.00","$3,663.00",64.9%,2025-06-24,Delivered
101533,2025-06-03,Wide World Importers,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,60,$113.05,$38.00,"$6,783.00","$2,280.00","$4,503.00",66.4%,2025-06-19,Delivered
101537,2025-06-04,"VanArsdel, Ltd.",B2B,East,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,100,$134.10,$46.00,"$13,410.00","$4,600.00","$8,810.00",65.7%,2025-06-24,Delivered
101541,2025-06-05,Wide World Importers,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,30,$119.00,$38.00,"$3,570.00","$1,140.00","$2,430.00",68.1%,2025-06-14,Delivered
101545,2025-06-06,Northwind Traders,B2B,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,100,$80.10,$28.00,"$8,010.00","$2,800.00","$5,210.00",65.0%,2025-07-03,Delivered
101548,2025-06-07,Adatum Corporation,B2B,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,50,$46.55,$17.00,"$2,327.50",$850.00,"$1,477.50",63.5%,2025-06-20,Delivered
101550,2025-06-08,"Fabrikam, Inc.",B2B,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,60,$94.05,$33.00,"$5,643.00","$1,980.00","$3,663.00",64.9%,2025-06-24,Delivered
101556,2025-06-09,Alpine Ski House,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,20,$129.00,$40.00,"$2,580.00",$800.00,"$1,780.00",69.0%,2025-07-07,Delivered
101561,2025-06-10,"VanArsdel, Ltd.",B2B,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,100,$53.10,$20.00,"$5,310.00","$2,000.00","$3,310.00",62.3%,2025-06-23,Delivered
101567,2025-06-11,Bellows College,B2B,East,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,25,$149.00,$46.00,"$3,725.00","$1,150.00","$2,575.00",69.1%,2025-06-27,Delivered
101570,2025-06-12,Boulder Innovations,B2B,West,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,10,"$1,250.00",$455.00,"$12,500.00","$4,550.00","$7,950.00",63.6%,2025-06-24,Delivered
101571,2025-06-12,Trey Research,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,75,$170.05,$58.00,"$12,753.75","$4,350.00","$8,403.75",65.9%,2025-06-28,Delivered
101580,2025-06-14,Adventure Works Cycles,B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,60,$113.05,$38.00,"$6,783.00","$2,280.00","$4,503.00",66.4%,2025-06-30,Delivered
101587,2025-06-15,Adatum Corporation,B2B,East,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,200,$62.10,$23.00,"$12,420.00","$4,600.00","$7,820.00",63.0%,2025-07-13,Delivered
101588,2025-06-15,Alpine Ski House,B2B,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,20,$99.00,$33.00,"$1,980.00",$660.00,"$1,320.00",66.7%,2025-07-13,Delivered
101594,2025-06-16,Adventure Works Cycles,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,60,$56.05,$20.00,"$3,363.00","$1,200.00","$2,163.00",64.3%,2025-07-06,Delivered
101599,2025-06-17,"Contoso, Ltd.",B2B,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,225,$89.10,$33.00,"$20,047.50","$7,425.00","$12,622.50",63.0%,2025-07-12,Delivered
101600,2025-06-17,Boulder Innovations,B2B,West,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,10,$850.00,$310.00,"$8,500.00","$3,100.00","$5,400.00",63.5%,2025-06-24,Delivered
101608,2025-06-19,Alpine Ski House,B2B,West,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,20,$149.00,$46.00,"$2,980.00",$920.00,"$2,060.00",69.1%,2025-07-02,Delivered
101618,2025-06-20,Northwind Traders,B2B,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,50,$122.55,$40.00,"$6,127.50","$2,000.00","$4,127.50",67.4%,2025-07-11,Delivered
101623,2025-06-21,Adventure Works Cycles,B2B,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,150,$152.10,$52.00,"$22,815.00","$7,800.00","$15,015.00",65.8%,2025-07-16,Delivered
101624,2025-06-21,"Fabrikam, Inc.",B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,150,$71.10,$25.00,"$10,665.00","$3,750.00","$6,915.00",64.8%,2025-07-06,Delivered
101635,2025-06-23,Boulder Innovations,B2B,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,10,$49.00,$17.00,$490.00,$170.00,$320.00,65.3%,2025-07-05,Delivered
101641,2025-06-24,Bellows College,B2B,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,10,$129.00,$40.00,"$1,290.00",$400.00,$890.00,69.0%,2025-07-10,Delivered
101647,2025-06-25,Adatum Corporation,B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,50,$122.55,$39.00,"$6,127.50","$1,950.00","$4,177.50",68.2%,2025-07-09,Delivered
101657,2025-06-27,"Fabrikam, Inc.",B2B,East,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,30,$109.00,$34.00,"$3,270.00","$1,020.00","$2,250.00",68.8%,2025-07-13,Delivered
101668,2025-06-29,Consolidated Messenger,B2B,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,20,$279.00,$88.00,"$5,580.00","$1,760.00","$3,820.00",68.5%,2025-07-16,Delivered
